Stimulus;Q_ID;Question;Q_Importance;Participant_ID;Group;Subgroup;Participant_Robot_Experience;Participant_Avg_Attitudes_S;Participant_Average_Attitudes_P
plan5;Q3;If a tool was in an unusual spot, how would you find it?;5.0;p74;potential-issues;what-if;5;6.8;5.4
plan5;Q3;Can you show me step by step what you did?;5.0;p77;execution-details;what-actions;1;6.6;5.4
plan5;Q3;How did you decide what to do today?;5.0;p80;how-did-you-decide;task-priority;3;6.8;5.6
plan5;Q3;Were there any problems?;5.0;p85;self/task-assessment;problems;1;7.0;6.0
plan5;Q3;Did you lock the shed?;4.0;p95;execution-details;what-actions;2;5.6;5.6
plan5;Q3;Are other humans able to give you tasks?;4.0;p100;technical-details;who-has-control;1;5.6;4.0
plan5;Q4;How do you adapt your behaviour when tasks take longer or shorter than expected?;5.0;p38;potential-issues;what-if;4;6.2;4.8
plan5;Q4;Did you ensure to wipe your shoes before you came into the living room;2.0;p44;self/task-assessment;did-you-ensure;1;5.2;4.4
plan5;Q4;Did the mail arrive yet ?;2.0;p53;environment-state;object-properties;1;4.2;3.4
plan5;Q4;How would you respond if I asked you to perform a new task you've never done before, like sweeping the deck?;5.0;p74;potential-issues;what-if;5;6.8;5.4
plan5;Q4;How did you decide the order of tasks you did today?;5.0;p80;how-did-you-decide;task-priority;3;6.8;5.6
plan6;Q1;Did you take any break or you worked all day through?;4.0;p24;execution-details;what-actions;1;4.8;4.6
plan6;Q1;Did you actually wash the clothes or just put them in the machine?;3.0;p26;execution-details;what-actions;2;5.6;4.8
plan6;Q1;What sheets did you replace the old ones with? ;4.0;p30;execution-details;what-objects;1;6.8;5.0
plan6;Q1;Do you know what shopping bags are?;4.0;p33;mental-state;check-understanding/beliefs;4;6.6;5.6
plan6;Q1;Did you separate colored sheets? ;4.0;p35;execution-details;what-actions;5;7.0;6.0
plan6;Q1;What laundry program did you select to wash the sheets?;4.0;p36;execution-details;how-was-it-done;1;4.6;3.0
plan6;Q1;Did you wash the old bed sheets?;5.0;p37;execution-details;what-actions;2;6.2;4.6
plan6;Q1;How did you determine the correct storage location for each item from the shopping bag?;4.0;p40;how-did-you-decide;goal-properties;5;6.0;6.0
plan6;Q1;Where did you place the shopping, in the usual places or did you create a new system;3.0;p44;execution-details;what-location;1;5.2;4.4
plan6;Q1;Did you sort the food items according to expiry date?;5.0;p45;execution-details;how-was-it-done;5;6.0;6.2
plan6;Q1;How does it determine which items go in the fridge vs the pantry?;4.0;p48;how-did-you-decide;goal-properties;1;6.8;5.0
plan6;Q1;How did you decide  where to store each food items in the fridge or pantry ? ;5.0;p51;how-did-you-decide;goal-properties;1;5.6;6.2
plan6;Q1;Did you put anything in the freezer or just use the fridge and pantry?;4.0;p56;execution-details;what-actions;1;6.2;3.4
plan6;Q1;Did you sort the food in the fridge so meat was at the bottom and wont contaminate other foods? ;5.0;p58;self/task-assessment;correctness;1;5.8;4.6
plan6;Q1;did you have any trouble starting the washing machine?;5.0;p59;self/task-assessment;problems;3;3.2;2.8
plan6;Q1;Did you check if any food in the fridge needed throwing away before restocking it with new items?;3.0;p64;execution-details;what-actions;1;5.0;4.4
plan6;Q1;How did you sort the food items in the refrigerator?;4.0;p67;execution-details;how-was-it-done;2;6.4;5.6
plan6;Q1;Where did you place the empty shopping bags? Was anything missing from the shopping bags? ;3.0;p69;execution-details, environment-state;what-location, object-properties;2;4.4;4.4
plan6;Q1;What made you believe the bed sheets need to be washed today?;4.0;p73;why;why-did-you;1;6.4;5.0
plan6;Q1;Did you check if there was anything valuable on the bed sheets?;5.0;p75;self/task-assessment;did-you-ensure;2;4.6;3.0
plan6;Q1;Did you start the washing machine?;3.0;p76;execution-details;what-actions;1;4.8;5.0
plan6;Q1;How did you notice that my bed sheets were old ?;4.0;p81;how-did-you-know;object-properties;1;6.2;1.8
plan6;Q1;Did you notice any food that is expired?;3.0;p84;environment-state;availability;2;6.2;6.2
plan6;Q1;Did you put fresh sheets onto the bed?;5.0;p87;execution-details;what-actions;1;5.2;3.2
plan6;Q1;how safe is it to leave the robot alone;5.0;p90;self/task-assessment;safety;7;7.0;7.0
plan6;Q1;Can you make a list of what groceries are needed?;4.0;p91;what-abilities;extra-ability;3;5.0;4.2
plan6;Q1;was it easy to carry the shopping bags;4.0;p96;self/task-assessment;difficulty;1;6.4;4.2
plan6;Q1;did you switch on the washing machine?;4.0;p97;execution-details;what-actions;1;5.6;5.0
plan6;Q2;Did you clean underneath the tables and couches;4.0;p24;execution-details;what-actions;1;4.8;4.6
plan6;Q2;if so, did you hang them outside to dry?;3.0;p26;execution-details;what-actions;2;5.6;4.8
plan6;Q2;Did you put the orange juice carton in the fridge or in the pantry? ;5.0;p30;execution-details;what-location;1;6.8;5.0
plan6;Q2;Do you know which food items go in the fridge and the pantry?;4.0;p33;mental-state;check-understanding/beliefs;4;6.6;5.6
plan6;Q2;Did you collect the dirty clothes also?;3.0;p35;execution-details;what-actions;5;7.0;6.0
plan6;Q2;What factors did you take into consideration when sorting the food?;4.0;p36;how-did-you-decide;steps-to-take;1;4.6;3.0
plan6;Q2;Are we out of some essentials in the food pantry?;4.0;p37;environment-state;availability;2;6.2;4.6
plan6;Q2;What criteria did you use to sort the food items into the fridge versus the pantry?;5.0;p40;how-did-you-decide;goal-properties;5;6.0;6.0
plan6;Q2;Did you conserve energy by putting on a quick wash or did you go for the normal cycle?;2.0;p44;execution-details;how-was-it-done;1;5.2;4.4
plan6;Q2;Did you fold the sheets after washing them?;5.0;p45;execution-details;what-actions;5;6.0;6.2
plan6;Q2;What is the process of making sure that the new sheets were correctly oriented and fitted on the bed?;4.0;p48;potential-issues;how-to-ensure-correctness;1;6.8;5.0
plan6;Q2;How did you make sure that the old bedsheets didn't spread dirty or dust while carrying them to the washer machine? ;5.0;p51;potential-issues;how-to-ensure-correctness;1;5.6;6.2
plan6;Q2;Did you put the wash on for the bedsheets?;5.0;p56;execution-details;what-actions;1;6.2;3.4
plan6;Q2;Did you turn the washing machine on or just put the sheets inside? ;5.0;p58;execution-details;what-actions;1;5.8;4.6
plan6;Q2;Are the grocieries in the pantry?;5.0;p59;environment-state;object-properties;3;3.2;2.8
plan6;Q2;Did you make sure you washed the sheets on the hot cycle specifically for laundry?;3.0;p64;self/task-assessment;did-you-ensure;1;5.0;4.4
plan6;Q2;Did you remeber to use the gentle detergent on the sheets?;4.0;p67;self/task-assessment;did-you-ensure;2;6.4;5.6
plan6;Q2;By what system did you organize the fridge and pantry? Do you need anything else to help with organizing? Will everything be easier to find in the fridge/pantry? ;4.0;p69;execution-details, future-actions, environment-state;how-was-it-done, assistance-need, object-properties;2;4.4;4.4
plan6;Q2;Did you also dry the bed sheets after they were washed and remake the bed?;5.0;p73;execution-details;what-actions;1;6.4;5.0
plan6;Q2;Did you turn the washing machine on?;5.0;p75;execution-details;what-actions;2;4.6;3.0
plan6;Q2;How did you sort the food in the fridge and the pantry exactly?;4.0;p76;execution-details;how-was-it-done;1;4.8;5.0
plan6;Q2;How did you know that shopping bags needed to be unloaded?;2.0;p81;how-did-you-know;object-properties;1;6.2;1.8
plan6;Q2;Did you check if the washing machine was empty before loading the sheets?;5.0;p84;self/task-assessment;did-you-ensure;2;6.2;6.2
plan6;Q2;Was any food items missing from the shopping?;5.0;p87;environment-state;availability;1;5.2;3.2
plan6;Q2;what if power runs out;5.0;p90;potential-issues;what-if;7;7.0;7.0
plan6;Q2;did you pack the groceries neatly and put them where ill easily find the ingredients i need;4.0;p96;self/task-assessment;performance;1;6.4;4.2
plan6;Q2;did you check the sell by dates on the food ?;5.0;p97;self/task-assessment;did-you-ensure;1;5.6;5.0
plan6;Q3;Did you open the door for anyone?;5.0;p24;execution-details;what-actions;1;4.8;4.6
plan6;Q3;How long ago did you set the washing machine?;5.0;p30;time;how-long;1;6.8;5.0
plan6;Q3;What are your priorities when selecting tasks to perform?;4.0;p36;how-did-you-decide;task-priority;1;4.6;3.0
plan6;Q3;How do you tell if the task you are given is done correctly?;4.0;p40;potential-issues;how-to-ensure-correctness;5;6.0;6.0
plan6;Q3;What chores take priority and need to be worked on first of all;4.0;p44;future-actions;what-needs-to-be-done;1;5.2;4.4
plan6;Q3;Was there any sheets that needed to be replaced?;5.0;p45;environment-state;object-properties;5;6.0;6.2
plan6;Q3;What if something stops the robot from being able to do any of those actions what would it do?;5.0;p48;potential-issues;what-if;1;6.8;5.0
plan6;Q3;How do you avoid mixing clean and dirty laundry by mistake? ;5.0;p51;potential-issues;how-to-ensure-correctness;1;5.6;6.2
plan6;Q3;The details of what they have done and also the order of which they did the tasks in for maximum efficiency.;4.0;p56;execution-details, execution-details;what-action-order, what-actions;1;6.2;3.4
plan6;Q3;Do you know how to operate a washing machine?;5.0;p58;what-abilities;extra-ability;1;5.8;4.6
plan6;Q3;Did you have any problem sorting the food items?;4.0;p59;self/task-assessment;problems;3;3.2;2.8
plan6;Q3;Did you check if the kitchen bin needed emptying?;4.0;p64;execution-details;what-actions;1;5.0;4.4
plan6;Q3;Is there anything else that needs done.  Whats on your list for tomorrow?;4.0;p67;future-actions, future-actions;what-needs-to-be-done, what-next;2;6.4;5.6
plan6;Q3;They should be able to answer questions about repurchasing. I would want to know if anything needs to be purchased or restocked prior to them to completing their tasks.;4.0;p69;future-actions;what-needs-to-be-done;2;4.4;4.4
plan6;Q3;How did you know the best way to sort the groceries inside of the fridge and pantry?;3.0;p73;how-did-you-know;steps-to-take;1;6.4;5.0
plan6;Q3;Do I need to buy milk?;4.0;p75;future-actions;what-needs-to-be-done;2;4.6;3.0
plan6;Q3;What else did you do today?;2.0;p76;execution-details;what-actions;1;4.8;5.0
plan6;Q3;On what basis you sort products into fridge or pantry?;4.0;p81;how-did-you-decide;goal-properties;1;6.2;1.8
plan6;Q3;Have you found any problems while working?;4.0;p84;self/task-assessment;problems;2;6.2;6.2
plan6;Q3;How often are you changing the bed sheets?;4.0;p87;time;frequency;1;5.2;3.2
plan6;Q3;does it have emotions ;5.0;p90;mental-state;emotions;7;7.0;7.0
plan6;Q3;What schedule do you follow for household chores?;4.0;p91;execution-details;what-action-order;3;5.0;4.2
plan6;Q3;do you find it difficult to help around the house sometimes;3.0;p96;self/task-assessment;difficulty;1;6.4;4.2
plan6;Q3;do i need to buy any more milk?;4.0;p97;future-actions;what-needs-to-be-done;1;5.6;5.0
plan6;Q4;Do you know how to change bed sheets?;5.0;p33;what-abilities;extra-ability;4;6.6;5.6
plan6;Q4;Are there any tasks you weren't able to complete today?;4.0;p37;self/task-assessment;success;2;6.2;4.6
plan6;Q4;Do you need any help with the tasks?;4.0;p44;future-actions;assistance-need;1;5.2;4.4
plan6;Q4;How did you make sure you didn't leave any item in the shopping bag out on the counter? ;5.0;p51;potential-issues;how-to-ensure-correctness;1;5.6;6.2
plan6;Q4;Have you prepared the vegetables for dinner?;4.0;p64;execution-details;what-actions;1;5.0;4.4
plan6;Q4;Which set of sheets did you put on the bed? Why didn't you start washing the old sheets? Do we need more laundry detergent? Is the washing machine functioning properly?;4.0;p69;execution-details, why, future-actions, environment-state;what-objects, why-not-extra, what-needs-to-be-done, object-properties;2;4.4;4.4
plan6;Q4;What else is there to do?;5.0;p84;future-actions;what-needs-to-be-done;2;6.2;6.2
plan6;Q4;Can you make an inventory of all the food in the pantry with expiry dates?;3.0;p87;what-abilities;extra-ability;1;5.2;3.2
plan6;Q4;who controls it;5.0;p90;technical-details;who-has-control;7;7.0;7.0
plan7;Q1;what are the things that was missing that you place order for?;5.0;p21;execution-details;what-objects;3;7.0;5.6
plan7;Q1;Which grocery store did you order from?;5.0;p23;execution-details;what-location;1;6.2;5.4
plan7;Q1;do you know when the grocery delivery is due?;4.0;p26;time;at-what-time;2;5.6;4.8
plan7;Q1;Which were the toys you couldn't reach? ;2.0;p30;execution-details;failure-details;1;6.8;5.0
plan7;Q1;Which of the toys you were not able to reach?;2.0;p31;execution-details;failure-details;4;7.0;5.4
plan7;Q1;How did you determine which items were missing from the fridge?;4.0;p38;how-did-you-know;goal-objects;4;6.2;4.8
plan7;Q1;What groceries did you order?;5.0;p42;execution-details;what-objects;1;4.2;2.8
plan7;Q1;When did you sweep the kids room;2.0;p43;time;at-what-time;3;4.6;4.0
plan7;Q1;How did you know what was missing? ;4.0;p46;how-did-you-know;goal-objects;1;4.8;4.4
plan7;Q1;Did  you check the fridge very well?;5.0;p50;self/task-assessment;performance;1;6.6;6.6
plan7;Q1;Where did you place the other toys?;4.0;p52;execution-details;what-location;5;6.0;6.2
plan7;Q1;What groceries did you order?;5.0;p55;execution-details;what-objects;6;7.0;6.2
plan7;Q1;How much was the bill for the grocery order?;5.0;p61;execution-details;what-quantity;1;5.2;6.2
plan7;Q1;what food item is running low in the fridge;4.0;p62;environment-state;availability;3;6.6;4.8
plan7;Q1;Did you keep within budget for the grocery order?;4.0;p64;self/task-assessment;correctness;1;5.0;4.4
plan7;Q1;What items and quantities did you order?;5.0;p70;execution-details, execution-details;what-objects, what-quantity;5;5.8;3.8
plan7;Q1;What are you doing tomorrow?;4.0;p72;future-actions;what-next;1;6.6;6.2
plan7;Q1;How do you know that something was missing from the fridge?;5.0;p77;how-did-you-know;goal-objects;1;6.6;5.4
plan7;Q1;"Can I put something for you to reach the objects?
";3.0;p82;future-actions;assistance-need;1;5.6;4.8
plan7;Q1;Did you order anything new for me to try?;3.0;p84;execution-details;what-actions;2;6.2;6.2
plan7;Q1;What did you order from the grocery?;4.0;p86;execution-details;what-objects;4;5.6;4.2
plan7;Q1;What groceries did you order?;5.0;p87;execution-details;what-objects;1;5.2;3.2
plan7;Q1;How does the security of the house feel at the moment?;3.0;p88;environment-state;object-properties;1;4.6;3.8
plan7;Q1;How much did the grocery order cost in total?;5.0;p89;execution-details;what-quantity;3;5.2;5.4
plan7;Q1;What groceries did you order?;5.0;p91;execution-details;what-objects;3;5.0;4.2
plan7;Q1;How much was the grocery order?;5.0;p92;execution-details;what-quantity;1;5.2;4.2
plan7;Q1;How long did these jobs take you?;2.0;p93;time;how-long;1;6.0;2.6
plan7;Q1;When will the groceries be delivered?;5.0;p95;time;at-what-time;2;5.6;5.6
plan7;Q1;when will the grocery order arrive?;4.0;p98;time;at-what-time;1;5.0;4.6
plan7;Q2;did you try using something  to be able to reach the toys?;5.0;p21;execution-details;failure-details;3;7.0;5.6
plan7;Q2;Where did you put the toys you couldn't reach?;4.0;p23;execution-details;what-location;1;6.2;5.4
plan7;Q2;list the toys you could not reach;3.0;p26;execution-details;failure-details;2;5.6;4.8
plan7;Q2;What did you order from the grocery store? ;5.0;p30;execution-details;what-objects;1;6.8;5.0
plan7;Q2;What was missing in the groceries?;3.0;p31;environment-state;availability;4;7.0;5.4
plan7;Q2;How do you decide which rooms or tasks need attention first?;4.0;p38;how-did-you-decide;task-priority;4;6.2;4.8
plan7;Q2;What could you not reach?;2.0;p42;execution-details;failure-details;1;4.2;2.8
plan7;Q2;What can I get from the fridge;4.0;p43;environment-state;availability;3;4.6;4.0
plan7;Q2;Which toys could you not reach? ;2.0;p46;execution-details;failure-details;1;4.8;4.4
plan7;Q2;How simple it was for you to placed the grocery?;5.0;p50;self/task-assessment;difficulty;1;6.6;6.6
